obs_75,obs_125,obs_175,obs_225,obs_275
1.10814764150112,1.3629625840866388,1.8856599494534312,1.6903076088999913,4.445038477735128
1.6331984039591458,1.220558006893679,0.8514865277692654,12.356417272958739,0.8541464222150235
1.424119197005567,2.125104431421227,1.623042009116569,17.53546540105002,15.931110315437863
23.10092933281125,5.218114385197977,22.634241827335554,0.9045789130228167,22.85303382515692
1.7674291658531431,0.5251992603879306,0.8608866319198932,24.25929526928451,1.461854031833969
2.1322951215918624,1.257775868007491,3.2381427522465955,26.75167923915413,1.1560017639665523
1.307904864759938,2.780256284438147,21.90011996604902,1.630252361471735,25.180202646857186
23.998717666483056,2.009537185688864,21.366047672395258,1.0921001951843088,18.61066865259216
1.1029239766902985,1.715635687677549,26.25639486688437,0.8015239728479576,25.764833921528
1.3457507055784783,0.8286365529166642,1.4818966437107846,20.966382171451095,0.9025829771408829
1.4459532425360586,1.1643572343882702,26.71571687181023,0.8416214837034526,2.100398461164162
2.38114143032203,0.43059248930709726,15.975997708410935,17.51947277414196,0.7995256800626162
24.788187635813824,1.2790943122919047,26.93316455305388,2.0895197189480066,0.9810263330655243
1.001447223926758,1.0198707176938553,1.3617088528296803,2.803165549300489,1.035611992809239
1.748110047062817,1.5382446915847428,4.790046322265521,24.54918418006791,20.715084776976518
2.9350721986222594,1.2009956156594412,1.5452272405530547,20.680552364691867,13.585915697036341
1.080695923007829,25.450681611123613,27.57879734403558,15.604204200108006,1.5292174744626028
1.90957249256988,6.1817951133112965,1.3782875843385463,0.8181599756586155,1.8131493670055936
0.8837447727230491,2.8839941574133965,1.2262031910551614,0.8452282805139245,13.512269854123575
1.622778001286054,1.1826253470258092,1.3889842193501964,25.291374792164085,0.6145504440773472
2.1711606734505495,0.2827468345246423,26.390013452201448,0.8791890416610757,23.749206789993515
1.5903862729151124,24.151196306063323,25.259881781436956,24.308309219004357,23.185793861297014
1.8503676373391373,1.4773527136920166,16.320778108630545,0.823092649921428,1.2631978185473116
1.2109509822269393,1.2970535141974404,1.3834632016503323,12.533788795625394,26.4936560120916
2.1817475021275023,0.6965384008236035,1.43335673998411,2.027510441890493,0.26809693130403917
0.9662257102851959,23.623890426670165,12.959388832708933,0.8156642345391423,2.5366035455691898
3.1689505705643572,0.9936320499127694,1.3762776406957142,19.985291484119287,1.0442457047376836
1.5535204835897507,23.56578269221858,1.8293047049888538,1.3197509574504958,1.0780106653290138
3.092915919298677,3.3685340887391124,1.718094867064587,9.53859884085224,2.171509700900178
2.339703699536839,0.672240989838397,0.46904895686485976,21.894447795411704,1.0345216023372685
24.7511600536791,23.894152946090397,1.399950411785984,11.358528523864356,1.038319742775042
1.6443106266158274,1.1185209387639985,2.2109182789909045,0.5937863303490731,21.04555460212465
2.766456897242054,16.826137846930912,1.9087978839708537,23.501748050963485,23.651952831404632
0.7095341768788984,1.7968692227647556,19.608711635177503,0.9747332170577424,24.952113422059966
1.1113951191106473,1.3047228501969386,25.586525047993277,1.2019838326199597,0.738230941563337
24.641748386910617,2.2045797458780374,0.8621864062708164,18.60443272148965,22.407734885242153
0.7764511327046566,1.0941151510071572,2.3866670667446845,1.689539978342396,1.6763096522779768
1.3116409188297955,10.451327754234482,4.512016404368519,16.547347705021917,7.890999786658593
2.56603650601379,18.969202736174832,7.285435248800224,0.7599883999566729,0.7499985791990628
2.8747153999165986,2.672262986414198,1.6006349629309329,1.576088248001916,1.1787835969357536
1.3003091360894412,0.9004888697723384,1.997857569052982,0.6600049746857867,2.239980592838089
0.9383784085853216,5.731668743490195,27.08740156757482,23.262199680688525,0.5857747633896282
1.287128439014802,0.870226630324753,1.8282466546236988,2.1559608449897114,24.600843083491228
24.39964960911405,0.752919795945773,1.1729681129797982,27.88892460137408,1.0070621500356587
1.2597860956389018,2.291718803787675,21.507437214002046,1.431100238259728,1.1666386299508509
0.8557970486066883,2.3684225809935424,1.2957325546194127,26.672311647137057,7.223893618345668
1.3648731148553759,1.9595552476453155,23.992146249260994,1.2315703924788197,1.662259025504538
0.9437687839451053,1.0171774743137056,2.909427995545733,24.914281957240785,1.4760455063557243
0.7770232359862334,0.7922950861847778,24.960943969885896,0.9847382879440727,20.85466920998853
25.065114802408186,2.2491797657576993,23.26689457928564,2.0733871468713376,26.44258021012383
6.849046304002667,1.438416753338504,2.3776941912070546,21.897550631801565,1.3866722804194254
2.5940702539808322,20.571971540307082,0.5404872705139895,0.9868236426053606,1.7775073966758324
1.702521941258041,1.6944098544293995,2.0150225865039086,1.0289721607335076,23.803227076172963
2.238971353621619,1.597425063928665,12.4359399818852,1.1579822301785394,23.322458497063767
0.7714560342564274,2.129067920296012,1.8078173251036518,24.001153563826417,0.9984611318297687
0.8113896815316008,26.285657101932564,25.73613884264489,6.890085657573498,3.881436195962314
26.12527016279881,1.4540255159726019,2.9160439879224187,7.2266898698146385,2.1217681698720305
0.9490840019667725,23.51596036291079,0.5144112783998677,24.06400055165794,24.220044056765133
0.5960068352884925,2.6186232100679865,0.822687317549961,25.44430225778511,0.7821755193538911
17.841637739944964,1.0759279874986516,1.7114921685199778,25.197144897695008,0.8637569825892056
9.509391245804567,4.473000323253239,1.1170057952085444,22.893001139300303,25.169271401630834
1.0936531828213854,28.796085809123436,0.9021465959487749,20.363504995984442,25.90637740337909
1.2199461156780613,1.3889968202189478,0.9297427576584629,1.1642465351653997,2.243716713931279
1.2304378892178236,1.4545711343971868,0.7825905413524055,21.423886437756412,24.082464406748457
1.5558493769861443,2.251262910515393,3.2754923541443586,0.8749255662993197,3.348736608284166
1.7905141480515456,1.462477280821711,3.3142365269549936,1.9626147335347846,22.756952272517324
20.460763450157085,1.7940947131864071,1.229565334603298,23.867571215418703,1.8794643096251027
20.19732318948862,0.9669504789612362,1.935975315152404,22.474064623740688,25.726270322616543
1.1095105871926199,2.0324549739430884,25.70040865892742,1.1224966674594656,0.8986895104254511
1.0466212014319025,1.389711417146134,1.5272282741876195,14.075876672182915,0.703142306376923
1.420247851636608,10.750692123503912,23.321930209764826,12.259258746613348,26.485180006606242
1.6325732595631675,0.988744610047545,1.8485135677563187,2.3287383834092195,1.7575381323642534
1.2049130420826868,1.7073584875935892,20.107570634850084,1.2156934174900256,1.0845122643755778
2.3587302529179057,0.5458971418486427,17.542358328583568,2.3136550329126284,0.9288629923522944
1.9447677858775665,1.569918722758956,22.262529669515075,0.5991551385890922,1.3100274669235523
0.5694124881927756,2.4027616279287543,25.025140887700648,0.43404133084717694,1.7132292525916444
6.991842330474913,22.067382405656303,10.040603760200895,0.8707484634178134,2.187566248604417
0.8545195460312391,1.2150186526831448,0.5518803366921158,2.0115038801990446,18.275865527406193
1.9420283031434071,0.6786846571363552,2.0245442524825474,7.312191743475301,0.8981299002746145
1.6087272883124246,2.043317971834837,1.3011356276434003,26.228111397423017,1.125097483360792
1.0684179777513412,2.104188800746109,2.810748845500169,2.150132688551663,16.731849778163486
0.5481877948868786,14.853065785153696,22.897125035739403,21.962060491734764,1.268747301311816
1.0496608344216911,1.2636575009832527,19.099843765397125,1.389646739308033,25.52856027195557
2.4094402204728627,2.9837262585224384,16.500444063397683,2.0295802197258856,11.76550858562703
1.4925817943185187,15.443320713845797,0.8143000782486108,1.4171841142742474,2.6267724353343422
1.3364691672595521,1.498608266442113,1.0756674368622752,0.9950978981933937,0.6754524600867869
0.7508174248783634,1.07792149822698,1.6431419570430152,16.606686656756974,1.5380851922884493
2.019144262263433,2.706912513354156,2.8455970745260064,0.9640944599330706,19.707114419796653
1.9331862542586251,1.4666831007096388,2.567531859148293,15.904989865066355,1.6453176215017569
25.44066090261576,2.3898906985775517,3.102874087052515,0.6719128217815769,10.004273071315401
3.7559654233732487,0.7087793407329689,0.8455333826867268,0.7890495890736863,13.212710074912367
0.7132704899512741,22.331445355659497,0.7829927741028533,2.656715901952112,1.4584802204192928
1.4936292627099585,1.759096404724053,1.2244106139471396,0.7167300355447744,0.7991327493023225
3.6312573037925033,2.6615049167404274,1.0329507147858155,0.919171125298585,1.676782001940398
0.9436548340337229,26.400274288679984,1.4590813645565655,0.9073617905684128,0.6648406097350437
1.0629449109773799,1.30692110807159,1.6717535777430643,29.195107590357125,24.65681749012542
